step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1302,1249272,5208,0.12205998231457882,0.5,0.9795918367346939
1303,1250332,5212,0.10727697048495491,0.75,0.9878048780487805
1304,1251296,5216,0.12808599114464922,0.5,0.8421052631578947
1305,1251780,5220,0.16806584539738834,0.5,0.9642857142857143
1306,1253064,5224,0.10464354435377107,0.5,0.9878048780487805
1307,1254028,5228,0.11877649667862272,0.25,0.9552238805970149
1308,1255216,5232,0.10778499230298835,0.75,0.9912280701754386
1309,1256532,5236,0.16515634959581946,0.75,0.9871794871794872
1310,1256984,5240,0.12939239900250957,1.0,1.0
1311,1257628,5244,0.12434099881704215,0.75,0.9873417721518988
1312,1258336,5248,0.1376621083508993,0.25,0.9666666666666667
1313,1258852,5252,0.13109049067227815,0.25,0.9245283018867925
1314,1259688,5256,0.15105722359341256,0.25,0.976
1315,1260268,5260,0.08967770260520633,0.75,0.9863013698630136
1316,1260912,5264,0.11201921691179287,0.75,0.989010989010989
1317,1261940,5268,0.1498725508373881,0.5,0.9642857142857143
1318,1262488,5272,0.13612722497412724,0.25,0.9538461538461539
1319,1263644,5276,0.16242052004637636,0.5,0.9873417721518988
1320,1264512,5280,0.12983344874848066,0.25,0.9787234042553191
1321,1265540,5284,0.14003888062783493,0.25,0.9560439560439561
1322,1267368,5288,0.15378134906963783,0.25,0.9772727272727273
1323,1268108,5292,0.18084359299932848,1.0,1.0
1324,1269072,5296,0.11711609848799416,0.25,0.9735099337748344
1325,1269716,5300,0.11716116412276181,0.75,0.9852941176470589
1326,1270712,5304,0.1257824641404677,0.5,0.9805825242718447
1327,1271516,5308,0.155900733321957,0.25,0.95
1328,1272800,5312,0.15531635907787078,0.5,0.978494623655914
1329,1273828,5316,0.11688332273871549,0.5,0.9791666666666666
1330,1274536,5320,0.14012154493909018,0.25,0.9397590361445783
1331,1275788,5324,0.09994506532861651,0.5,0.953125
1332,1276464,5328,0.13286987604824652,0.75,0.9927007299270073
1333,1277140,5332,0.13166262309128104,0.5,0.9736842105263158
1334,1278424,5336,0.12333910941091072,0.25,0.9347826086956522
1335,1279644,5340,0.12802496059403082,0.25,0.9558823529411765
1336,1280416,5344,0.13569543506763845,0.25,0.9473684210526315
1337,1281060,5348,0.12259441138353182,1.0,1.0
1338,1281896,5352,0.15633775793240384,0.25,0.94
1339,1282444,5356,0.11815902374974453,0.75,0.9807692307692307
1340,1283152,5360,0.14831413473400426,0.25,0.8913043478260869
1341,1283892,5364,0.14976261412746736,0.5,0.9782608695652174
1342,1285240,5368,0.11191522475310693,0.5,0.9655172413793104
1343,1286172,5372,0.14376863340883164,0.5,0.984
1344,1287328,5376,0.12652352786674437,0.25,0.9444444444444444
1345,1288484,5380,0.14038526861260428,0.5,0.9354838709677419
1346,1289064,5384,0.12579362200323305,0.75,0.9850746268656716
1347,1289772,5388,0.16067529881502562,0.5,0.9795918367346939
1348,1291504,5392,0.09328745546784818,0.25,0.9473684210526315
1349,1292436,5396,0.0878970196398938,0.5,0.9775280898876404
1350,1293016,5400,0.14258114166669872,0.75,0.9905660377358491
1351,1294364,5404,0.09753529600071158,0.25,0.9620253164556962
1352,1295072,5408,0.12632959612815706,0.75,0.9841269841269841
1353,1295812,5412,0.1497350834879569,0.25,0.9605263157894737
1354,1296584,5416,0.15940561486569957,0.5,0.9714285714285714
1355,1298060,5420,0.09907613553589789,0.25,0.9793103448275862
1356,1298960,5424,0.1448756965063449,0.5,0.9803921568627451
1357,1299860,5428,0.13892208894853889,0.5,0.9803921568627451
1358,1301048,5432,0.07734946336036971,0.25,0.9741379310344828
1359,1301596,5436,0.12558998816054331,0.25,0.9411764705882353
1360,1302208,5440,0.14677677408380466,0.5,0.9787234042553191
1361,1302692,5444,0.11554264393852738,1.0,1.0
1362,1303368,5448,0.11913353734572033,0.75,0.9893617021276596
1363,1305644,5452,0.1175488629811566,0.25,0.9647058823529412
1364,1306352,5456,0.1860023888044653,0.5,0.9523809523809523
1365,1306964,5460,0.13804525990753957,0.5,0.9487179487179487
1366,1307320,5464,0.12966098094332532,0.25,0.90625
1367,1308604,5468,0.08262254599726773,0.5,0.9777777777777777
1368,1309696,5472,0.15798672184240614,0.75,0.9836065573770492
1369,1310852,5476,0.1061965090016727,0.25,0.972972972972973
1370,1311400,5480,0.18145278899492281,0.5,0.9666666666666667
1371,1312012,5484,0.16676778763434488,0.5,0.9770114942528736
1372,1312976,5488,0.08326747333174836,0.5,0.9661016949152542
1373,1313588,5492,0.18646927476538389,0.25,0.9634146341463414
1374,1314872,5496,0.10659220813562169,0.75,0.9928571428571429
1375,1315772,5500,0.1384433368876133,0.5,0.9831932773109243
1376,1316512,5504,0.13379396625393356,0.0,0.9397590361445783
1377,1317444,5508,0.13328124893923746,0.5,0.979381443298969
1378,1319560,5512,0.12950776073206283,0.25,0.9375
1379,1320524,5516,0.10948984615752319,0.75,0.9897959183673469
1380,1321040,5520,0.12807650681216365,0.5,0.9444444444444444
1381,1321876,5524,0.10940667805959045,0.5,0.98
1382,1322552,5528,0.11320829513522615,0.75,0.9895833333333334
1383,1323356,5532,0.18238874067082297,0.25,0.9791666666666666
1384,1323744,5536,0.16886394652607453,0.5,0.9516129032258065
1385,1324932,5540,0.13485057780587392,0.75,0.987012987012987
1386,1326120,5544,0.09836892510955683,0.25,0.9690721649484536
1387,1326956,5548,0.122465200031007,0.25,0.9782608695652174
1388,1327760,5552,0.12542960162350816,0.5,0.9848484848484849
1389,1329140,5556,0.10691715972898651,0.0,0.9375
1390,1329624,5560,0.15484509570917157,0.5,0.9615384615384616
1391,1330172,5564,0.12917025669409954,0.5,0.95
1392,1330816,5568,0.11143696580338935,0.75,0.9918032786885246
1393,1331620,5572,0.10429873008413715,0.25,0.9702970297029703
1394,1332488,5576,0.1130208473055834,1.0,1.0
1395,1333516,5580,0.14467501198233085,0.25,0.9719626168224299
1396,1334288,5584,0.115308452637167,0.75,0.9906542056074766
1397,1334996,5588,0.19158905449663222,0.75,0.9931506849315068
1398,1335704,5592,0.11849247781971074,0.25,0.9655172413793104
1399,1336284,5596,0.1389596168673167,0.5,0.953125
1400,1337504,5600,0.08390915393101739,0.25,0.9790209790209791
1401,1338084,5604,0.1362411144725138,1.0,1.0
1402,1339208,5608,0.15944291118956425,0.25,0.9828571428571429
1403,1340940,5612,0.11789774492270542,0.25,0.9586776859504132
1404,1341616,5616,0.11736064485452297,0.5,0.9705882352941176
1405,1342100,5620,0.10974369694459862,0.5,0.9661016949152542
1406,1343384,5624,0.11839246774309302,0.0,0.9545454545454546
1407,1344348,5628,0.13896279819066584,0.5,0.9672131147540983
1408,1345024,5632,0.17082894742242047,0.25,0.9583333333333334
1409,1346052,5636,0.09910464216629136,0.5,0.9574468085106383
1410,1346600,5640,0.15554465674394155,0.5,0.9682539682539683
1411,1347788,5644,0.09455361929987625,0.75,0.9919354838709677
1412,1349520,5648,0.14798465247396814,0.0,0.9743589743589743
1413,1350516,5652,0.12244728420415993,0.75,0.9887640449438202
1414,1351352,5656,0.191138198117164,0.5,0.9615384615384616
1415,1351772,5660,0.14024422127333766,0.75,0.9811320754716981
1416,1353600,5664,0.11482115648257638,0.25,0.9523809523809523
1417,1354596,5668,0.15442501811466805,0.5,0.96875
1418,1355176,5672,0.16630775761164418,0.25,0.953125
1419,1356428,5676,0.11661936281124326,0.25,0.9655172413793104
1420,1357520,5680,0.123163548167766,0.5,0.9583333333333334
1421,1358772,5684,0.1199401843077676,0.5,0.9315068493150684
1422,1360088,5688,0.13236477639384547,0.25,0.9747899159663865
1423,1360572,5692,0.13980183429064927,0.5,0.9726027397260274
1424,1361056,5696,0.10902929320937352,1.0,1.0
1425,1361540,5700,0.17689929053365194,0.0,0.9384615384615385
1426,1364520,5704,0.08327048883711616,0.5,0.9848484848484849
1427,1365132,5708,0.18876768685549597,0.5,0.9836065573770492
1428,1366384,5712,0.10991791623816582,0.25,0.9776119402985075
1429,1369076,5716,0.09187064870687336,0.75,0.9923664122137404
1430,1370168,5720,0.19814346913104486,0.25,0.954954954954955
1431,1371324,5724,0.12305074254488169,0.5,0.9642857142857143
1432,1373440,5728,0.09780873825702567,0.25,0.9555555555555556
1433,1374660,5732,0.09241587125923871,0.75,0.9876543209876543
1434,1375080,5736,0.119056064992405,0.75,0.9782608695652174
1435,1376332,5740,0.1310207901988364,0.0,0.8983050847457628
1436,1377136,5744,0.1462440069280079,0.5,0.9692307692307692
1437,1378036,5748,0.15399775307016053,0.25,0.972972972972973
1438,1379000,5752,0.10493299056129951,0.5,0.9791666666666666
1439,1379708,5756,0.1011926784422482,0.5,0.967741935483871
1440,1380640,5760,0.13773666821303776,0.25,0.9727272727272728
1441,1382628,5764,0.08999481644421457,0.5,0.9594594594594594
1442,1384232,5768,0.09674539382437995,0.75,0.9917355371900827
1443,1386220,5772,0.11156778028713615,0.0,0.9767441860465116
1444,1386928,5776,0.13984973820804122,0.75,0.972972972972973
1445,1387764,5780,0.11651702382800666,0.5,0.9803921568627451
1446,1388248,5784,0.16340490733690255,0.75,0.9905660377358491
1447,1389756,5788,0.09943534382390704,0.75,0.9879518072289156
1448,1390560,5792,0.12680485630534305,0.25,0.963855421686747
1449,1391492,5796,0.13617048711218963,0.5,0.9777777777777777
1450,1392424,5800,0.12912301501375065,0.25,0.9620253164556962
1451,1393324,5804,0.11394683797694663,0.75,0.9824561403508771
1452,1393808,5808,0.13664954521365819,0.75,0.9879518072289156
1453,1394484,5812,0.15695351061982526,0.5,0.9841269841269841
1454,1395768,5816,0.08943441369006999,0.5,0.9459459459459459
1455,1396444,5820,0.11125879572522915,0.75,0.9864864864864865
1456,1397152,5824,0.11254885532262562,0.5,0.875
1457,1398404,5828,0.09600988903681598,0.25,0.9466666666666667
1458,1399080,5832,0.10781304765825431,0.75,0.9891304347826086
1459,1400236,5836,0.12793908218075997,0.0,0.9703703703703703
1460,1400912,5840,0.16440406550447675,0.0,0.9703703703703703
1461,1401492,5844,0.13919303995247417,0.5,0.9464285714285714
1462,1402072,5848,0.12818527201977625,1.0,1.0
1463,1403292,5852,0.10183241778440717,0.25,0.9166666666666666
1464,1403968,5856,0.18858747522302435,0.75,0.9722222222222222
1465,1405220,5860,0.1162851752581464,0.5,0.9881656804733728
1466,1406376,5864,0.11674830899917978,0.5,0.9823008849557522
1467,1406988,5868,0.13472323439645315,0.5,0.9736842105263158
1468,1408560,5872,0.14168074662476007,0.25,0.9466666666666667
1469,1409556,5876,0.14876872224594365,1.0,1.0
1470,1410296,5880,0.11518589906231029,1.0,1.0
1471,1411068,5884,0.1299336847949696,0.75,0.9827586206896551
1472,1413600,5888,0.09373658493615324,0.0,0.9402985074626866
1473,1415012,5892,0.09268788614255312,0.25,0.9743589743589743
1474,1416168,5896,0.10427605186584124,0.5,0.9710144927536232
1475,1416524,5900,0.17196095384869667,0.75,0.9818181818181818
1476,1416976,5904,0.13980583376440164,0.5,0.95
1477,1417908,5908,0.14845666048919892,0.75,0.9875
1478,1418904,5912,0.13778661591547336,0.25,0.9680851063829787
1479,1419836,5916,0.09755241264987452,0.5,0.9759036144578314
1480,1420544,5920,0.09919388434231707,0.5,0.9722222222222222
1481,1422116,5924,0.13133049163627636,0.5,0.9719626168224299
1482,1422728,5928,0.12119388444430497,0.25,0.9347826086956522
1483,1426956,5932,0.09614985183296294,0.5,0.9310344827586207
1484,1428144,5936,0.11360254562239461,0.75,0.9896907216494846
1485,1428948,5940,0.10100901604270632,0.25,0.95
1486,1429368,5944,0.13985096759021248,0.5,0.95
1487,1429884,5948,0.16289437144722388,0.25,0.9459459459459459
1488,1431040,5952,0.13468020095482852,0.5,0.9833333333333333
1489,1431748,5956,0.12449021931883393,0.5,0.9682539682539683
1490,1432616,5960,0.12487388354956357,0.5,0.9655172413793104
1491,1433356,5964,0.12819684564219158,0.5,0.9772727272727273
1492,1434128,5968,0.1959088160576585,0.5,0.9692307692307692
1493,1436404,5972,0.1044251306213581,0.25,0.97
1494,1437176,5976,0.11956374429729955,0.25,0.9620253164556962
1495,1437884,5980,0.15993681995865125,0.5,0.975
1496,1438976,5984,0.155473961382544,0.75,0.9882352941176471
1497,1441348,5988,0.09841467950467299,0.5,0.9649122807017544
1498,1441800,5992,0.15301669350843122,0.5,0.9487179487179487
1499,1442508,5996,0.10646729165473451,0.25,0.9491525423728814
1500,1443152,6000,0.15208866620251588,0.75,0.9897959183673469
1501,1445076,6004,0.09666778173424524,0.5,0.9811320754716981
1502,1445880,6008,0.1407258007294203,0.5,0.9795918367346939
1503,1446844,6012,0.14605609545723827,0.0,0.944
1504,1449216,6016,0.08924543868180089,0.25,0.9571428571428572
1505,1450212,6020,0.12957949325332702,1.0,1.0
1506,1450728,6024,0.1377888437235192,0.75,0.9830508474576272
1507,1452556,6028,0.10797000305658293,0.5,0.9809523809523809
1508,1453296,6032,0.12499669539847039,0.75,0.9919354838709677
1509,1454388,6036,0.12703362833570064,1.0,1.0
1510,1455096,6040,0.11725821560780818,0.75,0.9649122807017544
1511,1455772,6044,0.13494740883221543,0.5,0.9814814814814815
1512,1456896,6048,0.12950075981027342,0.5,0.9666666666666667
1513,1457796,6052,0.17973413035835964,0.0,0.9553571428571429
1514,1458312,6056,0.14837852838069424,0.5,0.9622641509433962
1515,1458956,6060,0.12042050143654463,0.75,0.984375
1516,1459696,6064,0.1045494391778219,0.75,0.9920634920634921
1517,1461172,6068,0.10466589601272884,0.75,0.9925373134328358
1518,1461784,6072,0.1520443600187058,0.5,0.9801980198019802
1519,1462588,6076,0.141308968724175,0.5,0.968421052631579
1520,1463456,6080,0.10756808711831269,0.75,0.983739837398374
1521,1464452,6084,0.15729124862978078,0.0,0.9365079365079365
1522,1465256,6088,0.1288336132263309,0.5,0.9565217391304348
1523,1466092,6092,0.12804545443997722,0.5,0.9583333333333334
1524,1467152,6096,0.12404993144994672,0.75,0.9905660377358491
1525,1467956,6100,0.09689718078843944,0.5,0.9629629629629629
1526,1468792,6104,0.12860618917056638,0.5,0.9672131147540983
1527,1469980,6108,0.10089997417333466,0.5,0.9809523809523809
1528,1471584,6112,0.12085386510181284,0.25,0.976
1529,1472228,6116,0.16033796247923787,0.0,0.9166666666666666
1530,1472968,6120,0.1198778501376647,0.25,0.9655172413793104
1531,1473516,6124,0.15989446800628648,1.0,1.0
1532,1474672,6128,0.11383068896125713,0.5,0.9736842105263158
1533,1475860,6132,0.14259850924279882,0.5,0.95
1534,1477144,6136,0.11151882914551521,0.5,0.9636363636363636
1535,1478396,6140,0.10731179527130905,0.5,0.984375
1536,1479104,6144,0.13420685663927243,0.5,0.9387755102040817
1537,1479556,6148,0.15109019960546627,0.5,0.9764705882352941
1538,1480072,6152,0.18177401876356772,0.25,0.9565217391304348
1539,1481100,6156,0.16131763565079923,0.25,0.9801324503311258
1540,1482768,6160,0.09407672856291699,0.5,0.9831932773109243
1541,1483668,6164,0.09783583018744299,0.75,0.9921875
1542,1484504,6168,0.15704579852395456,0.5,0.9863945578231292
1543,1485276,6172,0.11964335516301906,0.75,0.9803921568627451
1544,1486208,6176,0.1365238038766146,0.75,0.9894736842105263
1545,1488932,6180,0.10714165488983393,0.25,0.9662921348314607
1546,1490312,6184,0.09730850877747753,0.25,0.9705882352941176
1547,1490988,6188,0.15863696462257532,0.5,0.9619047619047619
1548,1492208,6192,0.11553637093564233,0.25,0.9565217391304348
1549,1493108,6196,0.09609659373902399,1.0,1.0
1550,1494424,6200,0.14580538803940704,0.25,0.9734513274336283
1551,1494908,6204,0.13599886807797734,0.75,0.9879518072289156
1552,1495680,6208,0.171498493063065,0.5,0.9565217391304348
1553,1496996,6212,0.08310527241985598,0.5,0.9727272727272728
1554,1497800,6216,0.10389405150742181,0.5,0.9705882352941176
1555,1498604,6220,0.11492265901280406,0.5,0.978021978021978
1556,1499408,6224,0.13640826722016308,0.25,0.9032258064516129
1557,1500372,6228,0.14286198531831043,0.25,0.96
1558,1501400,6232,0.11019866825212665,0.25,0.96
1559,1503580,6236,0.0993212712053665,0.0,0.8717948717948718
1560,1504480,6240,0.12291841168358204,0.25,0.975
1561,1505028,6244,0.12545537290884326,0.75,0.9523809523809523
1562,1506600,6248,0.09465810600922774,0.25,0.94
1563,1507276,6252,0.11572858409983826,0.25,0.9523809523809523
1564,1508336,6256,0.13294843583115123,0.5,0.967741935483871
1565,1509172,6260,0.13178821072010505,0.25,0.953125
1566,1510424,6264,0.09513619673752235,0.5,0.8181818181818182
1567,1511292,6268,0.12376976435279136,0.5,0.9801980198019802
1568,1512128,6272,0.087248885300973,0.25,0.9125
1569,1514372,6276,0.11217522247730038,0.5,0.9705882352941176
1570,1515784,6280,0.1278221398404337,0.5,0.9534883720930233
1571,1516204,6284,0.13949958281566263,0.75,0.9705882352941176
1572,1516912,6288,0.17556817259312424,0.0,0.956989247311828
1573,1518356,6292,0.1347017607379461,0.0,0.96
1574,1519320,6296,0.1110812604416297,0.5,0.967032967032967
1575,1521020,6300,0.08152875215310974,0.5,0.9763779527559056
1576,1521952,6304,0.13115714840274245,0.5,0.981651376146789
1577,1522852,6308,0.1016390406569749,0.25,0.9696969696969697
1578,1524328,6312,0.1309809420973074,0.25,0.9508196721311475
1579,1525452,6316,0.15946485708893152,0.5,0.967741935483871
1580,1526800,6320,0.08220982367256743,0.5,0.948051948051948
1581,1527508,6324,0.10283756005079912,0.5,0.9636363636363636
1582,1528504,6328,0.11228402218053529,0.75,0.9929078014184397
1583,1529116,6332,0.1447744975346492,0.75,0.9666666666666667
1584,1529888,6336,0.10488880380033143,0.5,0.9886363636363636
1585,1530692,6340,0.11963993957638479,0.25,0.9790209790209791
1586,1532296,6344,0.09755913153956866,0.75,0.9914529914529915
1587,1532908,6348,0.14482533396440755,1.0,1.0
1588,1534576,6352,0.08793135383957058,0.0,0.9466666666666667
1589,1535348,6356,0.16373489479821227,0.5,0.9807692307692307
1590,1535864,6360,0.14906827565179082,0.75,0.9882352941176471
1591,1536956,6364,0.12457642948209248,0.75,0.9861111111111112
1592,1538912,6368,0.08891613209695187,0.5,0.9896907216494846
1593,1539460,6372,0.17606026903825034,0.25,0.9655172413793104
1594,1541416,6376,0.0852197329604551,0.25,0.975609756097561
1595,1542924,6380,0.09673998567119271,0.25,0.9711538461538461
1596,1544112,6384,0.14151254644792347,0.25,0.956989247311828
1597,1544788,6388,0.1379281834595107,0.75,0.9821428571428571
1598,1545784,6392,0.1048463353594708,0.25,0.9545454545454546
1599,1546588,6396,0.10040282266788231,0.75,0.9878048780487805
1600,1547040,6400,0.19177021181101858,0.75,0.9722222222222222
1601,1547684,6404,0.1334319092828073,0.5,0.9857142857142858
1602,1550152,6408,0.08766569826898661,0.5,0.9722222222222222
1603,1550732,6412,0.16399884697542697,0.5,0.95
1604,1551504,6416,0.12929463146728884,0.5,0.975
1605,1552628,6420,0.0875274055555259,0.75,0.9895833333333334
1606,1553112,6424,0.11118614291285847,0.75,0.9722222222222222
1607,1553852,6428,0.11081195982900302,0.75,0.9591836734693877
1608,1555424,6432,0.10713965429979501,0.5,0.981651376146789
1609,1555844,6436,0.13336438836658682,0.5,0.9666666666666667
1610,1557288,6440,0.1525390720505923,0.5,0.8541666666666666
